participant,Finished,cluster,question,value,item
201,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
201,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
201,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
201,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
201,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
201,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
202,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
202,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
202,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
202,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
202,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
202,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
202,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
202,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
202,False,3,What is your experience with study preregistration?,value_1,NA
